material_id,formula_pretty,icsd,crystal_system,symbol,number,point_group,nsites,nelements,volume,density,energy_per_atom,formation_energy_per_atom
mp-1210575,MgAgF3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,85.15316324173550,3.688900357296800,-3.628846704,-1.5953921128333300
mp-998418,MgAgF3,,Trigonal,R-3c,167.0,-3m,10.0,3.0,118.96793829688500,5.2807762966102300,-4.806576408,-2.7731218168333300
mp-998358,MgAgF3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.436080433127000,4.951780314335950,-4.79154036,-2.7580857688333300
mp-1185841,MgAlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,49.60497747034920,3.3235815349581700,-6.581299996,-2.5441155932500000
mp-1185692,MgBeO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,42.52784519741570,3.175034331029490,-5.849290492,-1.81333868225
mp-1185847,MgBiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,60.95774362961120,7.662396584623500,-5.71506759,-1.6589005272500000
mp-1376863,MgBiO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,267.46913094087600,6.98521590062872,-6.0475375975,-1.99137053475
mp-1185693,MgBO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,37.83958725006120,3.647354163171600,-6.3307138820000000,-1.7067662910833300
mp-1199652,MgBO3,"['icsd-109099', 'icsd-4227']",Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,417.8595139301740,2.6423115231454200,-7.16188117775,-2.537933586833330
mp-546079,MgCO3,['icsd-161821'],Orthorhombic,C222_1,20.0,222,10.0,3.0,90.76659996550490,3.084978942928660,-7.205036177000000,-2.0712338417500000
mp-5348,MgCO3,"['icsd-94586', 'icsd-94585', 'icsd-80870', 'icsd-94578', 'icsd-77481', 'icsd-63663', 'icsd-94581', 'icsd-77486', 'icsd-94584', 'icsd-77485', 'icsd-40120', 'icsd-40118', 'icsd-67875', 'icsd-77484', 'icsd-73731', 'icsd-94588', 'icsd-180346', 'icsd-67812', 'icsd-94580', 'icsd-40119', 'icsd-156763', 'icsd-77483', 'icsd-156747', 'icsd-100675', 'icsd-10264', 'icsd-94587', 'icsd-40117', 'icsd-52150', 'icsd-94583', 'icsd-180347', 'icsd-40121', 'icsd-94582', 'icsd-94579', 'icsd-77482']",Trigonal,R-3c,167.0,-3m,10.0,3.0,92.60777472300770,3.023645157788730,-7.58309781,-2.4492954747500000
mp-2647164,MgCO3,,Monoclinic,C2/m,12.0,2/m,60.0,3.0,546.6588860031460,3.0733577020445600,-7.268449153166670,-2.1346468179166700
mp-1076820,MgCoO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,50.55166582011620,4.310899696811380,-6.06259998,-1.3528671842500000
mp-756102,MgCoO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,182.3366975439390,4.780675833063920,-6.521940485,-1.8122076892500000
mp-761524,MgCoO3,,Trigonal,R-3,148.0,-3,10.0,3.0,95.380426271781,4.569557284977730,-6.547917791000000,-1.8381849952500000
mp-755711,MgCoO3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,200.25535230021800,4.352905594863570,-6.510295363500000,-1.8005625677500000
mp-1346485,MgCrO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,193.58508667463800,4.264870753147210,-7.6111173700000000,-2.392438639250000
mp-2225290,MgCrO3,,Monoclinic,Pm,6.0,m,5.0,3.0,75.77346345087480,2.7239594734223600,-7.559965722000000,-2.3412869912500000
mp-1076317,MgCuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,51.9444260137228,4.342774019810360,-5.2701007000000000,-1.1621901292500000
mp-1076368,MgFeO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.40651528572360,3.984440686235030,-6.604848746000000,-1.6227752672500000
mp-1279364,MgFeO3,,Triclinic,P-1,2.0,-1,20.0,3.0,208.42994947102000,4.083771894673070,-6.998651236500000,-2.016577757750000
mp-1372708,MgFeO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,199.09919819453100,4.275157194888500,-6.961707060500000,-1.9796335817500000
mp-752416,MgFeO3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,224.71514966344800,3.7878192499823900,-6.936062445500000,-1.9539889667500000
mp-754508,MgFeO3,,Trigonal,R-3,148.0,-3,10.0,3.0,104.72919564011200,4.063720553067420,-6.997321394000000,-2.0152479152500000
mp-1303831,MgFeO3,,Trigonal,R3,146.0,1,20.0,3.0,207.60205016957300,4.100057629308680,-6.998474354000000,-2.016400875250000
mp-4819,MgGeO3,"['icsd-201660', 'icsd-201664', 'icsd-201663', 'icsd-201661', 'icsd-35534', 'icsd-201662', 'icsd-196439']",Monoclinic,C2/c,15.0,2/m,20.0,3.0,217.50525204727700,4.426262699821200,-6.77348626,-2.5608114522500000
mp-3759,MgGeO3,"['icsd-40333', 'icsd-171787', 'icsd-171790', 'icsd-171788', 'icsd-171789', 'icsd-200415', 'icsd-171786']",Trigonal,R-3,148.0,-3,10.0,3.0,101.02990576537400,4.764605969186330,-6.753412117000000,-2.5407373092500000
mp-4575,MgGeO3,"['icsd-201665', 'icsd-201666', 'icsd-35533']",Orthorhombic,Pbca,61.0,mmm,80.0,3.0,896.0510826234960,4.297680803345860,-6.77236448675,-2.5596896790000000
mp-3047,MgGeO3,"['icsd-160855', 'icsd-160827', 'icsd-160854', 'icsd-160856', 'icsd-160848', 'icsd-160828', 'icsd-160841', 'icsd-160844', 'icsd-160843', 'icsd-160850', 'icsd-171825', 'icsd-171826', 'icsd-160836', 'icsd-160832', 'icsd-160852', 'icsd-160833', 'icsd-160839', 'icsd-160846', 'icsd-160851', 'icsd-160847', 'icsd-160840', 'icsd-160849', 'icsd-160825', 'icsd-160826', 'icsd-160837', 'icsd-160830', 'icsd-160831', 'icsd-160853', 'icsd-160824', 'icsd-160842', 'icsd-160829', 'icsd-160845', 'icsd-160834', 'icsd-160838', 'icsd-160835']",Orthorhombic,Cmcm,63.0,mmm,10.0,3.0,94.99514239706200,5.067287441541030,-6.616796403,-2.4041215952500000
mp-1016827,MgGeO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,51.40303697478930,4.682288444475780,-6.26025941,-2.04758460225
mp-29483,MgInBr3,['icsd-402533'],Orthorhombic,Pnma,62.0,mmm,20.0,3.0,583.8730184385520,4.30963786597113,-3.3349938225000000,-1.5327840685000000
mp-1185889,MgInO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,58.578606738934900,5.3043607570568500,-5.259050988,-1.4206450052500000
mp-1232299,MgInS3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,226.58847478864700,3.449025661509580,-4.295739852,-0.9434771758750000
mp-1232401,MgInSe3,,Trigonal,R-3,148.0,-3,30.0,3.0,1133.7556581207300,3.304244611367450,-3.7399101376666700,-0.7719704950729160
mp-1232193,MgInSe3,,Monoclinic,C2/m,12.0,2/m,20.0,3.0,594.8880359468760,4.1982197182029500,-3.738031033,-0.77009139040625
mp-1237970,MgInSe3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,288.03260275391100,4.335395817620320,-3.750943127,-0.7830034844062500
mp-1016826,MgIrO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,60.29937371610640,7.284422688581260,-6.250591468,-1.1948353952500000
mp-976446,MgMnO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,52.132135357475300,4.05295230583769,-7.002803858,-1.8823315628362100
mp-770581,MgMnO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,191.23146819271200,4.419545803881980,-7.416279121,-2.2958068258362100
mp-770618,MgMnO3,,Trigonal,R-3,148.0,-3,10.0,3.0,96.25948702724260,4.389989282729600,-7.493016056,-2.372543760836210
mp-1185896,MgMoO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,64.1182487522513,4.357174622302640,-7.251489126,-1.79428986725
mp-1342607,MgMoO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,223.94475808555000,4.990059310663980,-7.832319318000000,-2.375120059250000
mp-1017629,MgNiH3,['icsd-187259'],Cubic,Pm-3m,221.0,m-3m,5.0,3.0,36.39482964119880,3.9248227925200100,-3.771069216,-0.2593502430000000
mp-1016843,MgOsO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,60.0879244515128,7.25514550317498,-6.9130522460000000,-1.3795095232500000
mp-976722,MgPbO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,63.068935851015300,7.359026699548190,-5.531777046,-1.5011783952500000
mp-675651,MgPS3,['icsd-642729'],Monoclinic,C2/m,12.0,2/m,10.0,3.0,218.3408527787420,2.3039948426029100,-4.94403728,-1.0594508485416700
mp-30943,MgPSe3,"['icsd-413165', 'icsd-642731']",Trigonal,R-3,148.0,-3,10.0,3.0,249.71224882379600,3.88560064823108,-4.388379354,-0.8881159560729170
mp-1185941,MgReO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,60.35474831531320,7.112386319166630,-7.510970314,-1.7339956402500000
mp-1016929,MgRhO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,59.32881099084250,4.903871935055410,-5.9975308600000000,-1.23660004925
mp-1016829,MgRuO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,58.5623184227951,4.916010490277890,-6.605691234,-1.46274148925
mp-1347225,MgSbO3,,Monoclinic,P2_1/c,14.0,2/m,20.0,3.0,244.89317614820400,5.263511708376720,-6.3341886575000000,-2.22031917275
mp-1342178,MgSbO3,,Monoclinic,P2_1/m,11.0,2/m,20.0,3.0,245.4308162618620,5.2519814731917900,-6.294361626500000,-2.1804921417500000
mp-1232175,MgScS3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,240.86843499652300,2.281295228076670,-5.549591523,-1.4811717718750000
mp-1232226,MgScS3,,Trigonal,R-3,148.0,-3,30.0,3.0,632.4799367170560,2.606368895450110,-5.652508107,-1.5840883558750000
mp-1232171,MgScSe3,,Trigonal,R-3,148.0,-3,10.0,3.0,243.8167948310450,4.170007604380370,-5.138133900000000,-1.4540371824062500
mp-1232150,MgScSe3,,Monoclinic,C2/m,12.0,2/m,10.0,3.0,265.9173497134680,3.8234357014186600,-5.028159294,-1.3440625764062500
mp-12271,MgSeO3,['icsd-494'],Orthorhombic,Pnma,62,mmm,20,3,227.010962514042,4.42583829709797,-6.018788838,-2.03153730571875
mp-642228,MgSiO3,"['icsd-24464', 'icsd-159557', 'icsd-159559', 'icsd-77344', 'icsd-81130']",Orthorhombic,Pbca,61.0,mmm,80.0,3.0,897.2779016847000,2.9725347365795700,-7.405008980125000,-3.0318761373750000
mp-1020118,MgSiO3,['icsd-5227'],Orthorhombic,Pca2_1,29.0,mm2,80.0,3.0,851.1953505444210,3.133463698335610,-7.592485359875000,-3.2193525171250000
mp-5924,MgSiO3,"['icsd-171783', 'icsd-75738', 'icsd-31176', 'icsd-171785', 'icsd-89805', 'icsd-171782', 'icsd-171784']",Trigonal,R-3,148.0,-3,10.0,3.0,90.81105492543920,3.6713450434433700,-7.493899267000000,-3.12076642425
mp-557803,MgSiO3,"['icsd-163893', 'icsd-5216']",Orthorhombic,Pna2_1,33.0,mm2,40.0,3.0,419.76052030751300,3.1770373845175300,-7.5983325100000000,-3.22519966725
mp-642209,MgSiO3,"['icsd-159568', 'icsd-159566']",Orthorhombic,Pna2_1,33.0,mm2,40.0,3.0,407.75547752521000,3.270574986890390,-7.161808967000000,-2.78867612425
mp-5026,MgSiO3,"['icsd-30808', 'icsd-81132', 'icsd-26489', 'icsd-159565', 'icsd-30807', 'icsd-36262', 'icsd-31288', 'icsd-163891', 'icsd-159564', 'icsd-5300', 'icsd-159563', 'icsd-159562', 'icsd-81133']",Orthorhombic,Pbcn,60.0,mmm,40.0,3.0,428.8623999297260,3.1096101355120600,-7.6026389632500000,-3.2295061205000000
mp-556940,MgSiO3,"['icsd-290218', 'icsd-290216', 'icsd-17053', 'icsd-159558', 'icsd-290223', 'icsd-81129', 'icsd-64629', 'icsd-159561', 'icsd-290222', 'icsd-290217', 'icsd-30523', 'icsd-159559', 'icsd-290220', 'icsd-290224', 'icsd-200117', 'icsd-34074', 'icsd-81128', 'icsd-159560', 'icsd-290215', 'icsd-159556', 'icsd-290221', 'icsd-9328', 'icsd-201536', 'icsd-290219', 'icsd-81130', 'icsd-37313']",Orthorhombic,Pbca,61.0,mmm,80.0,3.0,895.4855821140900,2.978484282043060,-7.5017461325,-3.1286132897500000
mp-657336,MgSiO3,"['icsd-159568', 'icsd-159566']",Orthorhombic,Pna2_1,33.0,mm2,40.0,3.0,415.78466050652200,3.2074171854653600,-7.321491688500000,-2.948358845750000
mp-1020115,MgSiO3,['icsd-5221'],Monoclinic,Pc,7.0,m,80.0,3.0,880.8185370473700,3.0280808349740200,-7.598188193,-3.22505535025
mp-642210,MgSiO3,"['icsd-159568', 'icsd-159567']",Orthorhombic,Pna2_1,33.0,mm2,40.0,3.0,540.679245915951,2.4665175806818500,-7.464681957000000,-3.0915491142500000
mp-530986,MgSiO3,,Monoclinic,C2,5.0,2,160.0,3.0,1558.076480618440,3.423695517262830,-7.50777940525,-3.1346465625000000
mp-1199778,MgSiO3,,Orthorhombic,Pna2_1,33.0,mm2,40.0,3.0,446.77388918539300,2.9849436098270100,-7.599094954250000,-3.2259621115000000
mp-1020361,MgSiO3,,Monoclinic,P2/c,13.0,2/m,80.0,3.0,887.8358053691330,3.004147518035800,-7.600457427250000,-3.227324584500000
mp-4391,MgSiO3,"['icsd-158959', 'icsd-172737', 'icsd-172736', 'icsd-172738']",Orthorhombic,Cmcm,63.0,mmm,10.0,3.0,84.1979956765026,3.9596989656538500,-7.349852831,-2.9767199882500000
mp-554137,MgSiO3,"['icsd-196432', 'icsd-30895', 'icsd-34163', 'icsd-180445', 'icsd-201535', 'icsd-30893', 'icsd-24270', 'icsd-159553', 'icsd-159551', 'icsd-92750', 'icsd-159552']",Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,441.3797870132440,3.0214226042967500,-7.50243952175,-3.129306679
mp-1180703,MgSiO3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,217.49262407096300,3.065839292845120,-7.208485610000000,-2.8353527672500000
mp-1020125,MgSiO3,['icsd-5222'],Orthorhombic,Pca2_1,29.0,mm2,80.0,3.0,889.7182633334280,2.9977913695174400,-7.59980997875,-3.2266771360000000
mp-772412,MgSiO3,,Tetragonal,I4_1/a,88.0,4/m,80.0,3.0,782.1641212147100,3.4100128844836600,-7.522253549625000,-3.1491207068750000
mp-603930,MgSiO3,"['icsd-159514', 'icsd-159516', 'icsd-159515', 'icsd-159518', 'icsd-158573', 'icsd-159513', 'icsd-159517', 'icsd-189830']",Monoclinic,C2/c,15.0,2/m,20.0,3.0,215.1168579397950,3.099698643643110,-7.601560761,-3.22842791825
mp-644879,MgSiO3,['icsd-163892'],Orthorhombic,Pbcn,60.0,mmm,40.0,3.0,422.7228741338780,3.1547733684720000,-7.560144982500000,-3.18701213975
mp-1180468,MgSiO3,,Monoclinic,C2/c,15.0,2/m,20.0,3.0,321.5577847395930,2.0736473020572100,-5.944687071500000,-1.57155422875
mp-657338,MgSiO3,"['icsd-77344', 'icsd-81130', 'icsd-159559', 'icsd-159557', 'icsd-24464']",Orthorhombic,Pbca,61.0,mmm,80.0,3.0,882.0648952475140,3.0238021550268900,-7.477800413375,-3.1046675706250000
mp-1020117,MgSiO3,['icsd-5220'],Monoclinic,Pc,7.0,m,80.0,3.0,891.1783782826480,2.9928797602370300,-7.59981809975,-3.2266852570000000
mp-5834,MgSiO3,"['icsd-159559', 'icsd-159558', 'icsd-290215', 'icsd-81130', 'icsd-290221', 'icsd-159557', 'icsd-290222', 'icsd-159561', 'icsd-290217', 'icsd-290216', 'icsd-290224', 'icsd-290219', 'icsd-30523', 'icsd-290220', 'icsd-9328', 'icsd-290223', 'icsd-159560', 'icsd-37313', 'icsd-159556', 'icsd-34074', 'icsd-77344', 'icsd-24464', 'icsd-81128', 'icsd-64629', 'icsd-201536', 'icsd-200117', 'icsd-81129', 'icsd-290218', 'icsd-17053']",Orthorhombic,Pbca,61.0,mmm,80.0,3.0,865.7559289834050,3.0807640373365800,-7.60310551825,-3.2299726755000000
mp-642216,MgSiO3,"['icsd-5218', 'icsd-159550']",Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,391.20602870805600,3.4089322957666300,-7.485255032,-3.1121221892500000
mp-3547,MgSiO3,"['icsd-68374', 'icsd-156592', 'icsd-66890', 'icsd-171911', 'icsd-202246', 'icsd-68375', 'icsd-40662', 'icsd-151950', 'icsd-40663', 'icsd-41659', 'icsd-66889', 'icsd-5203', 'icsd-68370', 'icsd-66887', 'icsd-156589', 'icsd-66891', 'icsd-90065', 'icsd-68371', 'icsd-156590', 'icsd-36405', 'icsd-156591', 'icsd-66888', 'icsd-75739', 'icsd-68369', 'icsd-74536']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,167.93161695400700,3.970648558474680,-7.393931074000000,-3.0207982312500000
mp-1256030,MgSiO3,,Orthorhombic,Pnma,62.0,mmm,40.0,3.0,422.5278109317630,3.156229793775330,-7.169120509,-2.7959876662500000
mp-1020123,MgSiO3,['icsd-5223'],Monoclinic,P2/c,13.0,2/m,80.0,3.0,873.6374877360020,3.0529707900183200,-7.5903141325,-3.217181289750000
mp-1016928,MgSiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,43.8830602686278,3.79871770962978,-7.143716374,-2.77058353125
mp-3470,MgSiO3,"['icsd-196432', 'icsd-34163', 'icsd-92750', 'icsd-201535', 'icsd-5218', 'icsd-159551', 'icsd-159553', 'icsd-159550', 'icsd-159552', 'icsd-180445', 'icsd-24270', 'icsd-30893', 'icsd-30895']",Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,414.5371506675580,3.2170696001888400,-7.603293569250000,-3.2301607265000000
mp-4321,MgSiO3,"['icsd-64981', 'icsd-159518', 'icsd-80669', 'icsd-180446', 'icsd-81138', 'icsd-5219', 'icsd-189830', 'icsd-159519', 'icsd-159516', 'icsd-158573', 'icsd-159517']",Monoclinic,C2/c,15.0,2/m,20.0,3.0,201.4815416490470,3.3094715641109200,-7.591702607500000,-3.2185697647500000
mp-1195746,MgSiO3,,Monoclinic,P2/c,13.0,2/m,40.0,3.0,436.5315647670950,3.0549792344867900,-7.58934849275,-3.2162156500000000
mp-1196002,MgSiO3,,Monoclinic,P2/c,13.0,2/m,80.0,3.0,876.3740558702990,3.0434375746944000,-7.594132940875000,-3.221000098125000
mp-1182302,MgSiO3,,Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,499.10108595980600,2.6719935160968500,-7.316306207250000,-2.9431733645000000
mp-603907,MgSiO3,"['icsd-189830', 'icsd-159514', 'icsd-159515', 'icsd-159516', 'icsd-158573']",Monoclinic,C2/c,15.0,2/m,20.0,3.0,194.44017702385600,3.4293192023731800,-7.419682396500000,-3.046549553750000
mp-1020124,MgSiO3,['icsd-5226'],Monoclinic,P2_1/c,14.0,2/m,80.0,3.0,874.8657585325330,3.0486845611569500,-7.600779998,-3.2276471552500000
mp-1181528,MgSiO3,,Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,516.8651038561690,2.5801603853925600,-7.3105009675,-2.9373681247500000
mp-769348,MgSnO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,228.0837393763740,5.562604010325770,-6.5201174020000000,-2.4301337942500000
mp-1016820,MgSnO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,65.21888912494150,4.863389810713270,-5.9632531240000000,-1.8732695162500000
mp-1176491,MgSnO3,,Trigonal,R-3,148.0,-3,10.0,3.0,113.11787770386700,5.608041580600430,-6.589533251000000,-2.4995496432500000
mp-769347,MgSO3,,Monoclinic,P2_1/c,14,2/m,20,3,248.290174370196,2.79201500986219,-6.380499914,-2.265140703875
mp-769322,MgSO3,,Monoclinic,P2_1/c,14,2/m,40,3,511.061657476366,2.71290120673921,-6.396531487,-2.281172276875
mp-769397,MgSO3,,Trigonal,R-3,148,-3,30,3,366.176731240082,2.8397348923369,-6.405517005,-2.290157794875
mp-1345923,MgTiO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,201.89153104024400,3.95355487598653,-8.153997928000000,-3.286830287916670
mp-1016830,MgTiO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,56.73341366101280,3.5172801857728600,-7.781427676,-2.9142600359166700
mp-3771,MgTiO3,"['icsd-169660', 'icsd-164766', 'icsd-169652', 'icsd-169651', 'icsd-169644', 'icsd-169650', 'icsd-55285', 'icsd-169649', 'icsd-169659', 'icsd-171791', 'icsd-169645', 'icsd-169658', 'icsd-156217', 'icsd-169646', 'icsd-169657', 'icsd-169655', 'icsd-169654', 'icsd-65794', 'icsd-169656', 'icsd-171794', 'icsd-169648', 'icsd-171793', 'icsd-5314', 'icsd-169653', 'icsd-291380', 'icsd-169647', 'icsd-169661', 'icsd-169642', 'icsd-169643', 'icsd-171792']",Trigonal,R-3,148.0,-3,10.0,3.0,102.51861914678500,3.8928989368346000,-8.236905655,-3.369738014916670
mp-1210617,MgTlCl3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,491.4983577166350,4.527861565141660,-3.7723176610000000,-1.8706110256666700
mp-998739,MgTlF3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,67.74716609914390,7.002339074670030,-5.024689226,-3.0852172061666700
mp-1185613,MgTlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,62.506207052787100,7.350449885126000,-4.965142634,-1.204544767916670
mp-1185614,MgUO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,55.435344139022300,9.295849070280470,-8.395218106,-2.84886686725
mp-545348,MgVO3,['icsd-15927'],Orthorhombic,Cmmm,65.0,mmm,10.0,3.0,144.72309292040600,2.828196039369490,-7.61839454,-2.51354408925
mp-1016886,MgVO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.97676689030420,3.791494950360920,-7.3699896460000000,-2.2651391952500000
mp-27186,MgVO3,,Orthorhombic,Cmcm,63.0,mmm,10.0,3.0,139.19166731989000,2.9405875084614800,-7.880577794,-2.77572734325
mp-1370061,MgVO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,199.17780674801900,4.109948642226070,-7.7877612565000000,-2.6829108057500000
mp-1079330,MgVO3,['icsd-284'],Orthorhombic,Cmc2_1,36.0,mm2,10.0,3.0,145.497817784871,2.8131368870973800,-7.695857052000000,-2.591006601250000
mp-1147661,MgVS3,,Monoclinic,Cm,8.0,m,20.0,3.0,432.8756477405090,2.63064286357971,-5.789722837500000,-1.171015693375
mp-1326513,MgWO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,227.32519104929600,7.484182255044540,-8.259686503000000,-2.3799912202500000
mp-1413707,MgWO3,,Monoclinic,Cm,8.0,m,5.0,3.0,68.50902686479890,6.208463463994730,-7.943855864000000,-2.0641605812500000
mp-1185612,MgZnO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,55.75597083930130,4.101381154433110,-4.774701934,-1.2346839752500000
mp-1017000,MgZrO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,70.61532784659280,3.845387571401240,-7.840343098,-2.8427337352500000
mp-1206344,MnAgF3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,85.76087012016230,4.255890847975410,-4.889051758000000,-1.3432501184195400
mp-754229,MnAgO3,,Trigonal,R-3,148.0,-3,10.0,3.0,117.63805032973500,5.95128898097606,-6.55820158,-1.191274094169540
mp-1368992,MnAlO3,,Orthorhombic,Pnma,62.0,mmm,20.0,3.0,200.7303070837380,4.298973249194270,-8.122675318,-2.573143866836210
mp-774250,MnAlO3,,Triclinic,P-1,2.0,-1,10.0,3.0,97.49613700077630,4.425479034357370,-8.224187442,-2.6746559908362100
mp-1258775,MnAlO3,,Orthorhombic,Cmc2_1,36.0,mm2,30.0,3.0,305.460873909491,4.2375356100986100,-8.093744239333330,-2.5442127881695400
mp-1260288,MnAlO3,,Hexagonal,P6_3cm,185.0,6mm,30.0,3.0,309.96086581966900,4.176015340711990,-8.00080468,-2.451273228836210
mp-1399724,MnAlO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,53.123452978688,4.06098517730827,-6.980929322,-1.4313978708362100
mp-1405591,MnAlO3,,Triclinic,P-1,2.0,-1,10.0,3.0,97.74293928796550,4.414304637970850,-3.318865026,2.2306664251637900
mp-1444809,MnAlO3,,Hexagonal,P6_3/mmc,194.0,6/mmm,10.0,3.0,103.62430347666500,4.163763670796910,-7.999472666,-2.449941214836210
mp-1105271,MnBiO3,"['icsd-238293', 'icsd-238294']",Orthorhombic,Pnma,62.0,mmm,20.0,3.0,249.33978286772800,8.309139738363700,-7.3876401055,-1.819125994336210
mp-1202955,MnBiO3,['icsd-182796'],Orthorhombic,Pmn2_1,31.0,mm2,80.0,3.0,1024.836271058060,8.086361330838720,-7.378506857375000,-1.8099927462112100
mp-1106239,MnBiO3,"['icsd-247326', 'icsd-245299']",Monoclinic,Cc,9.0,m,20.0,3.0,257.3938245834840,8.049140656477720,-7.383415411,-1.8149012998362100
mp-23477,MnBiO3,"['icsd-183903', 'icsd-238291', 'icsd-193188', 'icsd-183902', 'icsd-193189', 'icsd-56842', 'icsd-181382', 'icsd-183904', 'icsd-181383', 'icsd-181384']",Monoclinic,C2/c,15.0,2/m,20.0,3.0,258.5904657881430,8.011892827783500,-7.385154106,-1.816639994836210
mp-556711,MnBiO3,,Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,554.7820297592970,7.468876016334210,-7.3154482555,-1.746934144336210
mp-1194603,MnBiO3,['icsd-238292'],Monoclinic,P2_1/c,14.0,2/m,40.0,3.0,510.99412175468400,8.108896012607490,-7.387102695,-1.8185885838362100
mp-761288,MnBO3,,Trigonal,R-3c,167.0,-3m,10.0,3.0,95.0344835636498,3.975014898968060,-8.521729229,-2.385434589669540
mp-1185996,MnBO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,39.20780690160290,4.817452414888830,-7.485155182,-1.3488605426695400
mp-1278986,MnBO3,,Triclinic,P-1,2.0,-1,20.0,3.0,190.43316385079200,3.967412822876040,-8.5338120395,-2.3975174001695400
mp-25296,MnBO3,,Hexagonal,P-6,174.0,-6,15.0,3.0,187.8965140668550,3.015730413818370,-8.340365041333330,-2.2040704020028700
mp-1289597,MnBO3,,Monoclinic,C2/c,15.0,-1,20.0,3.0,180.72689745193000,4.180489937107680,-8.5457817935,-2.4094871541695400
mp-1016854,MnCdO3,,Cubic,Pm-3m,221.0,m-3m,5.0,3.0,55.42670862107120,6.451628142884850,-6.404873012,-1.4198787748362100
mp-546798,MnClO3,['icsd-416749'],Orthorhombic,Cmc2_1,36,mm2,10,3,204.677035159579,2.24549615486282,-6.011179252,-0.841055634836207
mp-1180142,MnCO3,,Monoclinic,C2/c,15.0,2/m,10.0,3.0,187.94551947486100,2.0311619376949500,-7.6159023670000000,-0.9697529833362070
mp-695863,MnCO3,,Monoclinic,C2/c,15.0,2/m,10.0,3.0,116.31961901016800,3.281886484551430,-7.321263836,-0.6751144523362070
