nsites,nelements,formula_pretty,volume,density,crystal_system,symbol,number,point_group,symprec,version,material_id,energy_per_atom,formation_energy_per_atom,e_total,e_electronic,icsd
5.0,3.0,RbMgO3,73.81009484134074,3.5494455011838277,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1186884,-4.88328735,-1.3991112987499996,,,
30.0,3.0,RbMgF3,593.1969830874103,2.8010067774648575,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-559523,-4.609099074666667,-2.946048869666667,,,
5.0,3.0,RbMgF3,66.77191431471459,4.147324482786284,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-8402,-5.1704084,-3.5073581950000006,6.478023223333324,2.1855186699999956,['icsd-49585']
30.0,3.0,RbMgF3,416.3762264433625,3.9904986511653173,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-541813,-5.172563004,-3.509512799,,,"['icsd-33689', 'icsd-410385']"
30.0,3.0,RbMgCl3,767.7004620050823,2.804963512700363,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-662499,-3.9042653253333337,-2.2789805048333336,,,['icsd-15279']
20.0,3.0,RbMgCl3,517.507435445248,2.774030074569228,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-27208,-3.908508912,-2.2832240915,,,['icsd-4036']
5.0,3.0,RbAlO3,61.35272302053714,4.34258485798466,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975427,-5.839371856,-1.9261366487499998,,,
20.0,3.0,RbPO3,351.4652348774249,3.1076604091285054,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-9138,-6.9216023280000005,-2.674821785416667,,,['icsd-74738']
10.0,3.0,RbPO3,197.61800656873498,2.7634996794528597,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-548658,-6.877258202999999,-2.630477660416666,,,['icsd-70035']
60.0,3.0,RbPO3,1293.4467402214239,2.53331172049646,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-1179733,-5.750318730999999,-1.5035381884166663,,,
40.0,3.0,RbPO3,710.7564179441405,3.073442794292052,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-616587,-6.9265677842499995,-2.6797872416666664,,,['icsd-74737']
20.0,3.0,RbPO3,330.3261195543584,3.3065341520287697,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-4135,-6.9249406454999995,-2.6781601029166664,,,"['icsd-74736', 'icsd-16629', 'icsd-16612']"
10.0,3.0,RbPS3,282.46844577595846,2.500040790174273,Orthorhombic,Immm,71.0,mmm,0.1,1.16.2,mp-556953,-4.741105192,-0.9804679560416666,7.6079842032876,3.501458713333379,['icsd-416176']
30.0,3.0,RbPSe3,936.9033196344338,3.7572986100768064,Trigonal,P3_121,152.0,32,0.1,1.16.2,mp-571464,-4.181909743666667,-0.8055955412395832,,,['icsd-173419']
5.0,3.0,KRbO3,125.1951764956113,2.2888242955632343,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1184957,-3.722227012,-0.33602718134999987,,,
5.0,3.0,RbCaH3,92.40505411028691,2.3104242386255964,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-23949,-3.11397772,-0.48111530249999956,11.547902730000006,3.1450418399999993,"['icsd-65195', 'icsd-165895', 'icsd-168717', 'icsd-165894']"
5.0,3.0,RbCaO3,98.39510984595381,2.9287694502826014,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975382,-5.050003676,-1.48476365875,,,
5.0,3.0,RbCaF3,88.37611823763214,3.42984602336079,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-3654,-5.462588439999999,-3.718474268999999,15.276793090000007,2.117062610000003,"['icsd-201253', 'icsd-201252']"
10.0,3.0,RbCaCl3,305.2231982181201,2.523313970760944,Trigonal,R3c,161.0,3m,0.1,1.16.2,mp-998324,-4.319587392,-2.6132386055,,,
20.0,3.0,RbCaBr3,704.5146197337431,3.443646614513652,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-1209238,-3.863515468,-2.3344716794999996,8.095624869999998,2.919716283333333,
5.0,3.0,RbCaBr3,189.3354570837068,3.203440367813513,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998198,-3.839356738,-2.3103129494999997,,,
20.0,3.0,RbCaBr3,682.9501196873715,3.5523815212625673,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-998536,-3.8627330004999996,-2.3336892119999995,,,
5.0,3.0,RbCaBr3,188.79224295977733,3.212657664168919,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1209227,-3.8398539480000005,-2.3108101595,,,
5.0,3.0,RbCaI3,239.40448846704473,3.511476336195656,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998325,-3.2808897299999997,-1.7996431294999997,,,
20.0,3.0,RbCaI3,853.7382408155224,3.9387397955983356,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-998592,-3.3267970159999996,-1.8455504154999995,7.88062174,3.3889865233333327,
10.0,3.0,RbScCl3,273.09077017976364,2.8795330088430227,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-1206320,-4.874307268,-2.3025846365,,,
10.0,3.0,RbScBr3,319.4504706016914,3.848013174387555,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-1206561,-4.418660071,-2.0242424375,,,
10.0,3.0,RbTiCl3,258.407513700243,3.080567691104508,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-28282,-4.913430387,-2.0291031731666664,,,['icsd-49747']
10.0,3.0,RbTiBr3,315.61866845293156,3.9253621346704155,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-569807,-4.444833229,-1.737811013166667,,,['icsd-154257']
30.0,3.0,RbTiI3,1213.1788447065912,4.221622254024274,Hexagonal,P6_3cm,185.0,6mm,0.1,1.16.2,mp-27812,-3.881694807,-1.2224697791666665,,,['icsd-26457']
20.0,3.0,RbVO3,343.46341930871506,3.566212186908948,Orthorhombic,Pbcm,57.0,mmm,0.1,1.16.2,mp-19031,-7.391282189,-2.410380933750001,,,['icsd-1488']
5.0,3.0,RbVO3,60.014684858942445,5.102348844183125,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1076638,-7.033888604,-2.052987348750001,,,
5.0,3.0,RbVF3,73.12138287356564,4.392090674799269,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-556424,-6.19578712,-3.0360117110000004,6.424073709999992,2.3738782199999964,['icsd-28146']
10.0,3.0,RbVCl3,263.03230905853485,3.0652222742139075,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-23319,-4.993331595999999,-1.8713215714999998,,,"['icsd-201834', 'icsd-201830']"
30.0,3.0,RbVBr3,929.5890108093449,4.031227382216596,Trigonal,P-3c1,165.0,-3m,0.1,1.16.2,mp-568136,-4.543947785,-1.5992427585000002,,,['icsd-201836']
30.0,3.0,RbVBr3,933.5879397779928,4.013960029810795,Hexagonal,P6_3cm,185.0,6mm,0.1,1.16.2,mp-29314,-4.543966395666667,-1.5992613691666662,12.448859256703107,3.459322576666667,['icsd-201835']
10.0,3.0,RbVBr3,310.2622825941334,4.026039563741597,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-570099,-4.543628569,-1.5989235425000001,14.884903626850933,3.4963637133333325,['icsd-201831']
30.0,3.0,RbVI3,1198.3871081265884,4.299290887016229,Hexagonal,P6_3cm,185.0,6mm,0.1,1.16.2,mp-672346,-4.028109695666667,-1.1312018571666669,,,"['icsd-26455', 'icsd-26456']"
5.0,3.0,RbCrO3,61.486287631130566,5.008711280005005,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1076360,-6.653205036,-1.55847550075,,,
20.0,3.0,RbCrCl3,545.8501792217413,2.966949292635343,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-30027,-4.9758304225,-1.739992118,,,['icsd-56837']
20.0,3.0,RbCrCl3,570.423405540088,2.839136310673362,Monoclinic,C2,5.0,2,0.1,1.16.2,mp-568864,-4.973847344,-1.7380090395000003,,,['icsd-8184']
10.0,3.0,RbCrCl3,277.2349363450797,2.9208256081964095,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-568887,-4.967128819,-1.7312905145000002,,,['icsd-2225']
10.0,3.0,RbCrI3,396.6368627596618,4.338747844534471,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-676553,-4.037549546,-1.0268134275,,,
20.0,3.0,RbCrI3,818.1720779552074,4.206712450178756,Monoclinic,C2,5.0,2,0.1,1.16.2,mp-27442,-4.0415208085000005,-1.0307846900000002,14.135022092775856,5.155206640000085,['icsd-15504']
5.0,3.0,RbMnO3,65.90328141912995,4.747142635255059,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975346,-6.375374634,-1.378851534336207,,,
5.0,3.0,RbMnF3,75.81974583115912,4.323308649455128,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-558749,-6.190304176,-3.0149069225862064,9.062099983333342,2.331379980000002,['icsd-43722']
30.0,3.0,RbMnCl3,789.3611759695846,3.1146401256637115,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-569309,-4.961344522,-1.8237126530862071,,,"['icsd-36125', 'icsd-817', 'icsd-54006']"
10.0,3.0,RbMnBr3,316.29598840839145,3.9912016254807323,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-29763,-4.542519885,-1.5821930140862073,20.512253886129177,3.3423627966666665,"['icsd-9704', 'icsd-14077']"
30.0,3.0,RbMnBr3,955.5399878525553,3.963416745872707,Hexagonal,P6_3cm,185.0,6mm,0.1,1.16.2,mp-568231,-4.543790978666666,-1.5834641077528735,,,
5.0,3.0,RbFeO3,66.20594225067894,4.74818876599991,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975322,-6.023394786,-1.1652705027500005,,,
5.0,3.0,RbFeF3,75.18858462943221,4.379630216254737,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-554465,-5.528833986,-2.491835549,,,['icsd-49586']
10.0,3.0,RbFeCl3,247.76650425325687,3.319808711307963,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-1206560,-4.515008522,-1.5157754694999994,,,
5.0,3.0,RbFeCl3,119.83206666721149,3.432042115548971,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1206518,-4.547405425999999,-1.5481723734999995,,,
30.0,3.0,RbCoF3,461.0001393651109,4.352618193094321,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-541814,-5.392403945,-2.627746191,,,['icsd-410388']
10.0,3.0,RbCoCl3,253.43432316738318,3.286032947975301,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-27707,-4.257212356999999,-1.5303199874999998,,,['icsd-24305']
10.0,3.0,RbCoBr3,298.40385942819324,4.274975768801786,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-1206319,-3.8331921639999997,-1.2836047924999998,,,
30.0,3.0,RbCoBr3,919.6704571121459,4.161281658578614,Hexagonal,P6_3cm,185.0,6mm,0.1,1.16.2,mp-1209412,-3.653978307333333,-1.1043909358333333,,,
30.0,3.0,RbCoBr3,902.0031510365924,4.242787622991495,Trigonal,P3c1,158.0,3m,0.1,1.16.2,mp-1209578,-3.7853604969999997,-1.2357731255,,,
30.0,3.0,RbCoBr3,918.6546784473605,4.165882888209415,Trigonal,P-3c1,165.0,-3m,0.1,1.16.2,mp-1209410,-3.6987378499999997,-1.1491504785,,,
5.0,3.0,RbNiO3,66.52489446797706,4.796523065031163,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975373,-4.971713716,-0.6515663387499998,,,
30.0,3.0,RbNiF3,420.4561769345898,4.766652435548675,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-556488,-5.116213329999999,-2.6171917989999995,,,"['icsd-15090', 'icsd-410391', 'icsd-16267', 'icsd-22127', 'icsd-410390', 'icsd-16268', 'icsd-91834']"
10.0,3.0,RbNiCl3,247.98095497605672,3.35508490248867,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-23486,-4.01275916,-1.5515030134999996,10.279094026678838,3.5012154399999993,"['icsd-15010', 'icsd-60261']"
10.0,3.0,RbNiBr3,292.0606172205687,4.365096884934357,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-27409,-3.6002296219999996,-1.3162784734999995,10.532957903389168,4.146631553333333,['icsd-15011']
5.0,3.0,RbCuO3,66.23687800780135,4.939032944011462,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975364,-4.643878798,-0.6599174227500001,,,
10.0,3.0,RbCuF3,141.6246984801055,4.8308806611218085,Tetragonal,I4/mcm,140.0,4/mmm,0.1,1.16.2,mp-8858,-4.501472442,-2.3386369129999998,,,['icsd-69656']
5.0,3.0,RbCuF3,67.41884646593466,5.07404125766559,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-554601,-4.491941972,-2.3291064429999997,,,
5.0,3.0,RbCuS3,114.99286581277347,3.540904811756387,Orthorhombic,Pmm2,25.0,mm2,0.1,1.16.2,mp-1219609,-3.916825926,-0.419007857375,,,
20.0,3.0,RbCuCl3,518.1287961724032,3.2737536618669387,Orthorhombic,Pbcn,60.0,mmm,0.1,1.16.2,mp-23055,-3.5900330829999993,-1.4649629384999994,,,"['icsd-40944', 'icsd-15522']"
10.0,3.0,RbCuCl3,243.80084804014547,3.478712353594448,Tetragonal,I4/mcm,140.0,4/mmm,0.1,1.16.2,mp-1232302,-3.6097855119999998,-1.4847153674999998,,,
20.0,3.0,RbCuCl3,536.5859699252209,3.1611449774292484,Monoclinic,C2/c,15.0,2/m,0.1,1.16.2,mp-568857,-3.5875147839999997,-1.4624446394999997,,,['icsd-56838']
20.0,3.0,RbCuCl3,538.9989995212916,3.1469929355984063,Monoclinic,C2,5.0,2,0.1,1.16.2,mp-571305,-3.5878744475,-1.4628043029999998,,,['icsd-15523']
10.0,3.0,RbCuCl3,257.94474002645865,3.2879640104584484,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-569526,-3.559780761,-1.4347106164999996,,,['icsd-84212']
5.0,3.0,RbCuBr3,136.14377431777643,4.741269884208399,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-998196,-3.198902856,-1.2511377095,,,
5.0,3.0,RbZnO3,72.20306426586795,4.573763042162006,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975159,-4.297861338,-0.8817925747499998,,,
30.0,3.0,RbZnF3,432.76486198515374,4.785687884317537,Hexagonal,P6_3/mmc,194.0,6/mmm,0.1,1.16.2,mp-4975,-4.391544364,-2.796601447,,,"['icsd-41618', 'icsd-91835', 'icsd-91836']"
5.0,3.0,RbGeO3,61.565349989323494,5.559085831884512,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1186885,-5.576472036,-1.48774642375,,,
20.0,3.0,RbGeCl3,632.4557199965224,2.7774747817671956,Orthorhombic,Pna2_1,33.0,mm2,0.1,1.16.2,mp-1120729,-3.913733276,-1.6838988944999997,,,
10.0,3.0,RbGeCl3,311.8706330814683,2.8162796149130855,Monoclinic,P2_1/m,11.0,2/m,0.1,1.16.2,mp-27369,-3.921218277,-1.6913838954999996,8.453291053333333,2.797889456666667,['icsd-12149']
10.0,3.0,RbGeBr3,359.3295999849223,3.6768210545121667,Monoclinic,P2_1/m,11.0,2/m,0.1,1.16.2,mp-1120721,-3.5127194429999995,-1.4601900594999997,,,
20.0,3.0,RbGeBr3,712.8200349732962,3.7069402483433054,Orthorhombic,Pna2_1,33.0,mm2,0.1,1.16.2,mp-28558,-3.5197074739999996,-1.4671780904999998,10.449001229999999,3.9779209766666668,['icsd-65244']
5.0,3.0,RbGeI3,206.9055618468492,4.3243577462647504,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-571458,-3.0570703480000003,-1.0523381525000002,,,['icsd-40216']
20.0,3.0,RbGeI3,816.7220152541115,4.382072002010617,Orthorhombic,P2_12_12_1,19.0,222,0.1,1.16.2,mp-567855,-3.0653950510000003,-1.0606628555,,,['icsd-85041']
5.0,3.0,RbAsO3,61.135790683882746,5.660117370269648,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975425,-5.457235226,-1.3612915037500002,,,
20.0,2.0,Rb2O3,417.7108705765643,3.48133748492001,Tetragonal,I-42d,122.0,-42m,0.1,1.16.2,mp-1188205,-4.370540364,-1.0103135082500003,,,['icsd-248539']
20.0,2.0,Rb2O3,413.0637584381508,3.5205037524842657,Cubic,I-43d,220.0,-43m,0.1,1.16.2,mp-2571,-4.3848314965,-1.0246046407500002,,,"['icsd-427458', 'icsd-33961', 'icsd-647340', 'icsd-25718', 'icsd-33960']"
10.0,2.0,Rb2S3,306.6292394225025,2.8932713528541916,Orthorhombic,Cmc2_1,36.0,mm2,0.1,1.16.2,mp-7446,-3.961274149,-1.0871905998749998,7.686245549746242,3.6276052600000672,['icsd-14092']
10.0,2.0,Rb2Se3,344.375349990818,3.9328815827670294,Orthorhombic,Cmc2_1,36.0,mm2,0.1,1.16.2,mp-7447,-3.569943676,-1.0801831604062495,9.228136713136584,5.4919217300018985,"['icsd-14093', 'icsd-650051']"
5.0,3.0,RbSrO3,114.28712685110743,3.2122772721079236,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975200,-4.862160836,-1.3601421040833337,,,
10.0,3.0,RbSrCl3,341.9263512032979,2.7142238485179457,Tetragonal,P4/mbm,127.0,4/mmm,0.1,1.16.2,mp-1209111,-4.275119462,-2.631991960833333,,,
5.0,3.0,RbSrCl3,184.83298442262466,2.510549347487334,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1209047,-4.243535842,-2.6004083408333334,,,
10.0,3.0,RbSrCl3,364.2007121581188,2.548223070112482,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-998755,-4.283996577,-2.6408690758333333,,,
20.0,3.0,RbSrCl3,697.6515205683058,2.660539336649661,Monoclinic,P2_1/m,11.0,2/m,0.1,1.16.2,mp-1209174,-4.2824693215,-2.6393418203333328,,,
10.0,3.0,RbSrI3,462.73132529360066,3.9746976012564685,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1205862,-3.3178509249999997,-1.8998256098333328,7.70193579,3.2251333666666664,
5.0,3.0,RbYO3,93.76817320196758,3.9379795044291943,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975173,-6.725543536000001,-2.268129272083334,,,
5.0,3.0,RbNbO3,68.86332417595558,5.458641230108817,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1075911,-7.941458901999999,-2.7570778527499997,,,
20.0,3.0,RbNbO3,354.33464490495084,4.243448231713888,Triclinic,P-1,2.0,-1,0.1,1.16.2,mp-3283,-8.024195444,-2.8398143947500003,,,"['icsd-16380', 'icsd-200854']"
20.0,3.0,RbNbO3,351.06995002341193,4.2829092101349335,Monoclinic,C2/m,12.0,2/m,0.1,1.16.2,mp-756063,-7.9998760765,-2.8154950272500003,,,
5.0,3.0,RbMoO3,66.57386524218768,5.722029564103488,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975292,-7.286910315999999,-1.9536602527499993,,,
5.0,3.0,RbRuO3,62.97762089316109,6.184041013311599,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975208,-6.458186190000001,-1.4391856407500008,,,
5.0,3.0,RbRhO3,66.07194957741817,5.940555901425838,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1186897,-5.74644687,-1.1094652547499997,,,
5.0,3.0,RbPdO3,70.35850277043419,5.661576907486393,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975255,-4.9749704459999995,-0.7748740427499996,,,
5.0,3.0,RbPdF3,82.06816613804428,5.035813274523736,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-9060,-4.498189628,-2.119219071,,,['icsd-73166']
5.0,3.0,RbPdCl3,125.490540284061,3.946516301287615,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-998173,-3.77837043,-1.4371652574999996,,,
5.0,3.0,RbPdBr3,148.24605360759736,4.83445131655105,Orthorhombic,Amm2,38.0,mm2,0.1,1.16.2,mp-1385732,-3.435351548,-1.2714513734999997,,,
5.0,3.0,RbAgO3,77.07990692192173,5.199083434449306,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975421,-4.1872064899999994,-0.4565752480833332,,,
10.0,3.0,RbAgF3,165.15016611284094,5.034021616981131,Tetragonal,I4/mcm,140.0,4/mmm,0.1,1.16.2,mp-7767,-4.0415666869999995,-2.1320612913333328,,,['icsd-23153']
5.0,3.0,RbAgF3,82.1683324390747,5.058941088262324,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1055491,-4.040123524,-2.130618128333333,,,
5.0,3.0,RbAgF3,77.92751683188361,5.334248671452057,Orthorhombic,Cmmm,65.0,mmm,0.1,1.16.2,mp-867844,-3.92832923,-2.0188238343333333,,,
5.0,3.0,RbAgCl3,137.97069477505036,3.606963466959938,Monoclinic,Pm,6.0,m,0.1,1.16.2,mp-998201,-3.29261896,-1.4208789488333333,,,
5.0,3.0,RbAgCl3,131.61575279448348,3.7811222820855654,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1975771,-3.290650806,-1.4189107948333333,,,
5.0,3.0,RbAgBr3,161.60527476866693,4.449688432152706,Tetragonal,P4mm,99.0,4mm,0.1,1.16.2,mp-998226,-2.955828678,-1.2613936648333333,,,
5.0,3.0,RbCdN3,96.55538772430367,4.125730369617648,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1209203,-3.7247870119999993,1.6577947095000005,,,
5.0,3.0,RbCdO3,89.05753605405575,4.584545925800003,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975380,-4.075698602,-0.72700060875,,,
5.0,3.0,RbCdF3,86.64313367399816,4.884729257302883,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-6951,-4.23332982,-2.705757673,15.104091813333342,2.3851640000000027,['icsd-49587']
20.0,3.0,RbCdCl3,551.8598510355168,3.661790227997025,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-23390,-3.317302857,-1.8274960945,,,"['icsd-33552', 'icsd-200206', 'icsd-82223']"
20.0,3.0,RbCdBr3,640.6612618927102,4.536791354845082,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-27400,-2.930630724,-1.6181289595,9.453083986666664,3.432841273333334,['icsd-808']
10.0,3.0,RbInH3,173.25258370847848,3.8972413501626675,Cubic,Fm-3m,225.0,m-3m,0.1,1.16.2,mp-1147705,-2.8317216729999997,-0.049642485500000076,,,
5.0,3.0,RbInO3,82.5887320345404,4.992028227764626,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975299,-4.96813082,-1.2536740327499998,,,
10.0,3.0,RbInF3,197.67575458300075,4.3224842463490365,Cubic,Fm-3m,225.0,m-3m,0.1,1.16.2,mp-1110662,-4.627204056,-2.733873115,,,
10.0,3.0,RbInCl3,322.54165228910443,3.15739481307881,Trigonal,R3c,161.0,3m,0.1,1.16.2,mp-998753,-3.5936251889999995,-1.7380596324999993,,,
5.0,3.0,RbInCl3,162.10258258411477,3.1411940627504986,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998195,-3.5896225179999997,-1.7340569614999992,,,
10.0,3.0,RbInCl3,327.42314383910946,3.1103217933791165,Cubic,Fm-3m,225.0,m-3m,0.1,1.16.2,mp-1114001,-3.6260958869999995,-1.7705303304999993,,,
5.0,3.0,RbInCl3,162.1034722167248,3.14117682370784,Tetragonal,P4mm,99.0,4mm,0.1,1.16.2,mp-998204,-3.58963095,-1.7340653934999999,,,
10.0,3.0,RbInBr3,374.0773742733569,3.9063230570269307,Trigonal,R3c,161.0,3m,0.1,1.16.2,mp-998800,-3.219485888,-1.5412253295,,,
5.0,3.0,RbInBr3,188.62325637145042,3.873507170713019,Monoclinic,Cm,8.0,m,0.1,1.16.2,mp-998194,-3.2130211259999997,-1.5347605674999998,,,
10.0,3.0,RbInBr3,375.4711261547887,3.891822753991732,Cubic,Fm-3m,225.0,m-3m,0.1,1.16.2,mp-1110737,-3.229154639,-1.5508940805000002,,,
10.0,3.0,RbInI3,478.74911602653697,4.030386077267493,Cubic,Fm-3m,225.0,m-3m,0.1,1.16.2,mp-1114161,-2.760979151,-1.1305157805000001,,,
5.0,3.0,RbSnO3,74.11954479593331,5.649631292418526,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1186893,-5.616609184,-1.6505747717500001,,,
10.0,3.0,RbSnF3,206.8561193960559,4.1931366289622645,Trigonal,R-3,148.0,-3,0.1,1.16.2,mp-998620,-4.918072841,-2.773164275,,,
5.0,3.0,RbSnF3,112.25028907001969,3.863580122379641,Triclinic,P1,1.0,1,0.1,1.16.2,mp-998193,-4.8886997700000006,-2.743791204,23.85185738666667,2.7015123733333333,
80.0,3.0,RbSnF3,1776.2439096465464,3.90656245554561,Monoclinic,P2_1/c,14.0,2/m,0.1,1.16.2,mp-1198796,-4.930896661625,-2.7859880956249996,,,['icsd-236902']
10.0,3.0,RbSnCl3,351.0235235553608,2.938028100191553,Trigonal,R3c,161.0,3m,0.1,1.16.2,mp-998611,-3.88993258,-1.7827893984999998,,,
20.0,3.0,RbSnBr3,701.0268168324552,4.205809743460504,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-998778,-3.5038129585,-1.573974775,87.65513540333335,3.9692386366666668,
5.0,3.0,RbSnBr3,205.86806440407298,3.5804307788045517,Triclinic,P1,1.0,1,0.1,1.16.2,mp-998157,-3.492675132,-1.5628369485,,,
20.0,3.0,RbSnI3,862.5786152100532,4.503866369000728,Orthorhombic,Pnma,62.0,mmm,0.1,1.16.2,mp-29405,-3.064690359,-1.1826493635,22.739120993333334,4.843678266666667,['icsd-400934']
5.0,3.0,RbSbO3,68.44503210008946,6.192016145047547,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975206,-5.789894704,-1.7999744147500003,,,
5.0,3.0,CsRbO3,94.80428201626086,4.665614175855958,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1183926,-3.76243748,-0.41923696433620705,,,
20.0,3.0,RbBaN3,647.7521092442457,2.715455376167445,Orthorhombic,Fddd,70.0,mmm,0.1,1.16.2,mp-1219638,-4.2773274375,1.3044713200000004,,,
5.0,3.0,RbBaO3,124.63922265174297,3.6077114883669057,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975387,-4.828164082,-1.28024905275,,,
5.0,3.0,RbSmO3,95.87752908908864,4.915689480054075,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975207,-6.306784188,-2.19894691975,,,
10.0,3.0,RbSmI3,429.65574052480815,4.765632895412096,Orthorhombic,Cmcm,63.0,mmm,0.1,1.16.2,mp-1206676,-3.572161785,-1.5483179335000004,,,
5.0,3.0,RbEuCl3,180.92054600923964,3.1554075351315394,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-1206801,-5.910670828,-2.5540416575,,,
5.0,3.0,RbGdO3,89.4388218566224,5.397491439003579,Cubic,Pm-3m,221.0,m-3m,0.1,1.16.2,mp-975308,-8.289154804,-2.3098103147500004,,,
